Start (ns),Duration (ns),CorrId,GrdX,GrdY,GrdZ,BlkX,BlkY,BlkZ,Reg/Trd,StcSMem (MB),DymSMem (MB),Bytes (MB),Throughput (MB/s),SrcMemKd,DstMemKd,Device,Ctx,GreenCtx,Strm,Name
876506977,51808,1170,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876568513,2368,1171,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876579137,800,1172,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876582273,43584,1173,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876627905,2368,1174,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876638433,800,1175,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876641729,37440,1176,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876687297,2368,1177,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876697729,832,1178,,,,,,,,,,0.000,4.808,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876700865,28768,1179,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876738529,2368,1180,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876749217,896,1181,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876752545,27808,1182,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876789729,2400,1183,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876800193,896,1184,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876803361,27744,1185,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876833057,2400,1186,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876843649,800,1187,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876846625,27359,1188,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876875968,2368,1189,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876886400,864,1190,,,,,,,,,,0.000,4.630,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876889856,27424,1191,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876926912,2368,1192,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876937536,800,1193,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876940576,27425,1194,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
876969921,2400,1195,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
876980705,768,1196,,,,,,,,,,0.000,5.208,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
876984161,27551,1197,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
877021120,2432,1198,,,,,,,,,,0.000,1.645,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
877033888,41728,1199,,,,,,,,,,2.000,47928.000,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
878117854,79584,1218,,,,,,,,,,2.000,25130.050,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
878276734,571935,1219,,,,,,,,,,10.000,17480.000,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
878927869,595743,1220,,,,,,,,,,10.000,16780.000,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
879839996,75103,1221,,,,,,,,,,2.000,26630.000,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
879924155,800,1222,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
879926427,3360,1223,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
879932347,2560,1224,,,,,,,,,,0.000,1.562,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
879943740,896,1225,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
879947836,5440,1226,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
879961020,2368,1227,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
879971803,800,1228,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
879975195,5984,1229,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
879987611,2496,1230,,,,,,,,,,0.000,1.603,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
879998267,864,1231,,,,,,,,,,0.000,4.630,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880001499,6848,1232,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880013243,2496,1233,,,,,,,,,,0.000,1.603,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880023963,800,1234,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880027803,8864,1235,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880040891,2400,1236,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880051867,800,1237,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880055035,14688,1238,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880075707,2368,1239,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880086395,800,1240,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880089915,56896,1241,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880151483,2432,1242,,,,,,,,,,0.000,1.645,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880161979,800,1243,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880165019,143456,1244,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880316347,2368,1245,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880327291,768,1246,,,,,,,,,,0.000,5.208,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880330395,173855,1247,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880506842,2496,1248,,,,,,,,,,0.000,1.603,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880517818,800,1249,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880520858,151520,1250,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880680890,2368,1251,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880691450,832,1252,,,,,,,,,,0.000,4.808,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880694778,130240,1253,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880830522,2400,1254,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880841594,800,1255,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880845402,108480,1256,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
880956346,2367,1257,,,,,,,,,,0.000,1.690,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
880966937,800,1258,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
880969977,87521,1259,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881066522,2368,1260,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881077626,800,1261,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881081530,70431,1262,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881159193,2944,1263,,,,,,,,,,0.000,1.359,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881170521,800,1264,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881173561,60608,1265,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881243065,2400,1266,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881253529,800,1267,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881256857,52608,1268,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881318873,2400,1269,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881329625,800,1270,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881333561,44096,1271,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881379449,2368,1272,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881389945,800,1273,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881393017,37440,1274,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881438681,2304,1275,,,,,,,,,,0.000,1.736,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881450201,832,1276,,,,,,,,,,0.000,4.808,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881453689,28960,1277,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881490873,2688,1278,,,,,,,,,,0.000,1.488,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881502649,896,1279,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881505785,27264,1280,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881534905,2400,1281,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881545401,896,1282,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881549017,27872,1283,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881586104,2400,1284,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881597112,800,1285,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881600088,27744,1286,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881637304,2528,1287,,,,,,,,,,0.000,1.582,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881648184,1825,1288,,,,,,,,,,0.000,2.192,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881651481,27520,1289,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881688537,2368,1290,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881698937,800,1291,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881702936,28128,1292,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881739704,2400,1293,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881750456,800,1294,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881753432,27456,1295,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881782712,2368,1296,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881793176,800,1297,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
881797048,27616,1298,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
881833912,2368,1299,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
881845464,41696,1300,,,,,,,,,,2.000,47966.000,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
882968182,79648,1319,,,,,,,,,,2.000,25110.050,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
883120374,587039,1320,,,,,,,,,,10.000,17030.000,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
883779925,601919,1321,,,,,,,,,,10.000,16610.000,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
884703507,75904,1322,,,,,,,,,,2.000,26348.000,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
884785139,800,1323,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
884787443,3680,1324,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
884797363,2528,1325,,,,,,,,,,0.000,1.582,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
884808499,896,1326,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
884811987,4992,1327,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
884825011,2368,1328,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
884836403,896,1329,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
884839315,5696,1330,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
884851603,2368,1331,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
884862003,896,1332,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
884865235,7040,1333,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
884877267,2432,1334,,,,,,,,,,0.000,1.645,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
884887923,896,1335,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
884891859,9376,1336,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
884903859,2400,1337,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
884914387,800,1338,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
884917683,15776,1339,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
884937651,2368,1340,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
884948243,800,1341,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
884951859,60928,1342,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
885021651,2368,1343,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
885032307,800,1344,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
885035443,146175,1345,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
885187506,2368,1346,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
885198258,800,1347,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
885201234,174848,1348,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
885377970,2368,1349,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
885388626,800,1350,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
885392466,150560,1351,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
885544882,2368,1352,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
885555858,1920,1353,,,,,,,,,,0.000,2.083,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
885559218,130495,1354,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
885694353,2400,1355,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
885704785,800,1356,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
885708337,108288,1357,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
885819313,2400,1358,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
885830097,800,1359,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
885833073,87392,1360,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
885927889,2368,1361,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
885938225,800,1362,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
885942161,71072,1363,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886020017,2400,1364,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886030545,800,1365,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886033521,60672,1366,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886096017,2368,1367,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886106417,800,1368,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886109489,51904,1369,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886163377,2400,1370,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886174097,800,1371,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886177681,43904,1372,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886223793,2432,1373,,,,,,,,,,0.000,1.645,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886234705,800,1374,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886238033,36704,1375,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886283185,2368,1376,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886294032,800,1377,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886297424,28512,1378,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886334416,2368,1379,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886344944,896,1380,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886348048,27425,1381,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886377361,2400,1382,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886387985,800,1383,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886391089,27455,1384,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886420400,2368,1385,,,,,,,,,,0.000,1.689,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886431408,800,1386,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886434640,27328,1387,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886471632,2400,1388,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886482224,896,1389,,,,,,,,,,0.000,4.464,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886485360,27584,1390,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886514832,2400,1391,,,,,,,,,,0.000,1.667,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886525488,800,1392,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886529392,27392,1393,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886558640,2432,1394,,,,,,,,,,0.000,1.645,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886569232,800,1395,,,,,,,,,,0.000,5.000,Device,,NVIDIA L20X (0),1,,7,[CUDA memset]
886572208,27744,1396,1954,1,1,256,1,1,16,0.000,0.000,,,,,NVIDIA L20X (0),1,,7,"bf_relax_kernel(int, const int *, const int *, const float *, float *, int *)"
886601872,2432,1397,,,,,,,,,,0.000,1.645,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
886613776,41792,1398,,,,,,,,,,2.000,47856.000,Device,Pageable,NVIDIA L20X (0),1,,7,[CUDA memcpy Device-to-Host]
887736302,79520,1417,,,,,,,,,,2.000,25150.050,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
887893326,582079,1418,,,,,,,,,,10.000,17170.000,Pageable,Device,NVIDIA L20X (0),1,,7,[CUDA memcpy Host-to-Device]
